# Field minima and maxima
# Time            	field             	min               	location(min)     	processor         	max               	location(max)     	processor         
1.19999040008e-06 	k                 	1.4999879966e-02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4999995582e-02	(-3.8125000000e+00 1.4710107049e+01 2.0000000000e-01)	12
0.22128404304     	epsilon           	1.2417911672e-03	(8.6895061764e+00 1.0832922630e+00 3.7837765492e-01)	8	1.6833694460e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221295787808    	k                 	4.1166624657e-04	(4.8240855744e+00 2.1766666603e+00 1.4240234773e+00)	1	3.7645407020e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221295787808    	epsilon           	1.2439677552e-03	(8.6895061764e+00 1.0832922630e+00 3.7837765492e-01)	8	1.6826988760e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221307527772    	k                 	7.3389735086e-04	(4.6301445752e+00 1.5759075920e+00 2.1241010213e+00)	5	3.7628751687e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221307527772    	epsilon           	1.2485713772e-03	(8.6895061764e+00 1.0832922630e+00 3.7837765492e-01)	8	1.6820183813e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221319258136    	k                 	7.0859782004e-04	(4.6301445752e+00 1.5759075920e+00 2.1241010213e+00)	5	3.7612152979e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221319258136    	epsilon           	8.3441362230e-04	(8.6554960005e+00 1.0836765737e+00 3.7836755768e-01)	8	1.6813440569e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221330983706    	k                 	6.8368905114e-04	(4.6301445752e+00 1.5759075920e+00 2.1241010213e+00)	5	3.7595614074e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221330983706    	epsilon           	4.5451943625e-04	(8.6554960005e+00 1.0836765737e+00 3.7836755768e-01)	8	1.6806813705e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221342704481    	k                 	6.5917912334e-04	(4.6301445752e+00 1.5759075920e+00 2.1241010213e+00)	5	3.7579144873e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221342704481    	epsilon           	2.7852415299e-04	(8.6554960005e+00 1.0836765737e+00 3.7836755768e-01)	8	1.6800261993e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221354420464    	k                 	6.3506988887e-04	(4.6301445752e+00 1.5759075920e+00 2.1241010213e+00)	5	3.7562755035e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221354420464    	epsilon           	3.1939296440e-04	(8.6554960005e+00 1.0836765737e+00 3.7836755768e-01)	8	1.6794074638e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221366131658    	k                 	6.1136133237e-04	(4.6301445752e+00 1.5759075920e+00 2.1241010213e+00)	5	3.7546453762e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221366131658    	epsilon           	3.9977919855e-04	(8.6554960005e+00 1.0836765737e+00 3.7836755768e-01)	8	1.6788486350e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221377838064    	k                 	5.8805420884e-04	(4.6301445752e+00 1.5759075920e+00 2.1241010213e+00)	5	3.7530250242e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221377838064    	epsilon           	4.6891998952e-04	(8.6554960005e+00 1.0836765737e+00 3.7836755768e-01)	8	1.6783903447e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221389539683    	k                 	5.6512562353e-04	(4.6301445752e+00 1.5759075920e+00 2.1241010213e+00)	5	3.7514153097e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221389539683    	epsilon           	5.2529197760e-04	(8.6554960005e+00 1.0836765737e+00 3.7836755768e-01)	8	1.6780773662e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221401236519    	k                 	5.4256845184e-04	(4.6301445752e+00 1.5759075920e+00 2.1241010213e+00)	5	3.7498169627e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221401236519    	epsilon           	5.7784834867e-04	(8.6554960005e+00 1.0836765737e+00 3.7836755768e-01)	8	1.6779104036e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221412933355    	k                 	5.2037418772e-04	(4.6301445752e+00 1.5759075920e+00 2.1241010213e+00)	5	3.7482298822e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221412933355    	epsilon           	6.3231204525e-04	(8.6554960005e+00 1.0836765737e+00 3.7836755768e-01)	8	1.6778476180e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221424625407    	k                 	4.9855599980e-04	(4.6301445752e+00 1.5759075920e+00 2.1241010213e+00)	5	3.7466550371e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221424625407    	epsilon           	1.3144041973e-03	(9.3858012994e+00 1.2472507443e+00 3.5048107847e-01)	8	1.6778590362e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221436312676    	k                 	4.7711990621e-04	(4.6301445752e+00 1.5759075920e+00 2.1241010213e+00)	5	3.7450924905e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221436312676    	epsilon           	1.4381220144e-03	(9.3858012994e+00 1.2472507443e+00 3.5048107847e-01)	8	1.6779032987e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221447999946    	k                 	4.5606482840e-04	(4.6301445752e+00 1.5759075920e+00 2.1241010213e+00)	5	3.7435414293e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221447999946    	epsilon           	1.5830830758e-03	(9.3858012994e+00 1.2472507443e+00 3.5048107847e-01)	8	1.6779616580e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221459682434    	k                 	4.2915819936e-04	(8.6392917631e+00 1.0527179397e+00 6.4903595715e-01)	8	3.7420020636e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221459682434    	epsilon           	1.7048347312e-03	(8.6895061764e+00 1.0832922630e+00 3.7837765492e-01)	8	1.6780072322e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221471360142    	k                 	8.2118292034e-05	(8.4763019201e+00 1.0812928102e+00 3.7791105368e-01)	8	3.7404737297e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221471360142    	epsilon           	1.7754938799e-03	(8.6895061764e+00 1.0832922630e+00 3.7837765492e-01)	8	1.6780030904e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221483037849    	k                 	2.4541009559e-04	(8.6392917631e+00 1.0527179397e+00 6.4903595715e-01)	8	3.7389549350e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221483037849    	epsilon           	1.8463336269e-03	(8.6895061764e+00 1.0832922630e+00 3.7837765492e-01)	8	1.6779538645e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221494710777    	k                 	1.5473545222e-04	(8.6392917631e+00 1.0527179397e+00 6.4903595715e-01)	8	3.7374452263e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221494710777    	epsilon           	1.9164136468e-03	(8.6895061764e+00 1.0832922630e+00 3.7837765492e-01)	8	1.6778631840e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221506383705    	k                 	6.4858077091e-05	(8.6392917631e+00 1.0527179397e+00 6.4903595715e-01)	8	3.7359427438e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221506383705    	epsilon           	1.9851210684e-03	(8.6895061764e+00 1.0832922630e+00 3.7837765492e-01)	8	1.6777635557e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221518056632    	k                 	2.6148967342e-04	(3.7141140904e+00 5.7594429573e-01 2.9324912297e+00)	5	3.7344461125e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221518056632    	epsilon           	2.0519741778e-03	(8.6895061764e+00 1.0832922630e+00 3.7837765492e-01)	8	1.6776700470e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221529724778    	k                 	1.1210891670e-04	(3.7141140904e+00 5.7594429573e-01 2.9324912297e+00)	5	3.7329544430e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221529724778    	epsilon           	2.1165547594e-03	(8.6895061764e+00 1.0832922630e+00 3.7837765492e-01)	8	1.6775802581e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221541392923    	k                 	1.0000000000e-15	(4.7820890418e+00 1.1273205899e+00 3.7012760486e-01)	7	3.7314655434e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221541392923    	epsilon           	2.1785608743e-03	(8.6895061764e+00 1.0832922630e+00 3.7837765492e-01)	8	1.6775160743e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221553061069    	k                 	1.0000000000e-15	(4.8000001907e+00 2.2764489395e+00 2.3749951729e+00)	1	3.7299778072e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221553061069    	epsilon           	5.9942702992e-05	(4.8231847649e+00 2.2770659494e+00 2.3754847195e+00)	1	1.6774882869e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.22156472443     	k                 	2.6838280357e-04	(4.6301445752e+00 1.5759075920e+00 2.1241010213e+00)	5	3.7284902415e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.22156472443     	epsilon           	2.2937406607e-03	(8.6895061764e+00 1.0832922630e+00 3.7837765492e-01)	8	1.6775211613e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221576387792    	k                 	2.5201164605e-04	(4.6301445752e+00 1.5759075920e+00 2.1241010213e+00)	5	3.7270006846e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221576387792    	epsilon           	2.2978804030e-03	(9.6709031527e+00 9.7911715738e-01 3.7859115009e-01)	8	1.6776426096e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221588051154    	k                 	2.3608999858e-04	(4.6301445752e+00 1.5759075920e+00 2.1241010213e+00)	5	3.7255076642e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221588051154    	epsilon           	2.2735296373e-03	(9.6709031527e+00 9.7911715738e-01 3.7859115009e-01)	8	1.6778400754e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221599714515    	k                 	2.2062125340e-04	(4.6301445752e+00 1.5759075920e+00 2.1241010213e+00)	5	3.7240098134e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221599714515    	epsilon           	2.2496749312e-03	(9.6709031527e+00 9.7911715738e-01 3.7859115009e-01)	8	1.6780635793e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221611377877    	k                 	1.0000000000e-15	(4.8081494410e+00 1.1792107855e+00 2.6989400801e+00)	5	3.7225058917e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221611377877    	epsilon           	2.2263381040e-03	(9.6709031527e+00 9.7911715738e-01 3.7859115009e-01)	8	1.6782800722e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221623036449    	k                 	1.0000000000e-15	(4.8000001907e+00 2.2764489404e+00 2.2749951701e+00)	1	3.7209954149e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221623036449    	epsilon           	7.6611410441e-04	(4.8231849747e+00 2.2770659691e+00 2.2754837659e+00)	1	1.6784509928e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.22163469502     	k                 	1.7697764038e-04	(4.6301445752e+00 1.5759075920e+00 2.1241010213e+00)	5	3.7194768184e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.22163469502     	epsilon           	3.2086327591e-04	(8.5838829800e+00 1.0832272970e+00 3.7818882101e-01)	8	1.6785660922e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221646353592    	k                 	1.6335850826e-04	(4.6301445752e+00 1.5759075920e+00 2.1241010213e+00)	5	3.7179493100e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221646353592    	epsilon           	2.0089697304e-03	(8.5838829800e+00 1.0832272970e+00 3.7818882101e-01)	8	1.6786108962e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221658016959    	k                 	1.5020032703e-04	(4.6301445752e+00 1.5759075920e+00 2.1241010213e+00)	5	3.7164116182e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221658016959    	epsilon           	1.8758772797e-03	(8.5838829800e+00 1.0832272970e+00 3.7818882101e-01)	8	1.6785628801e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221669680327    	k                 	1.3750813017e-04	(4.6301445752e+00 1.5759075920e+00 2.1241010213e+00)	5	3.7148638744e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221669680327    	epsilon           	1.1443633942e-03	(8.5838829800e+00 1.0832272970e+00 3.7818882101e-01)	8	1.6784404261e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221681343695    	k                 	1.2527917173e-04	(4.6301445752e+00 1.5759075920e+00 2.1241010213e+00)	5	3.7133057254e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221681343695    	epsilon           	2.7191352021e-04	(8.5838829800e+00 1.0832272970e+00 3.7818882101e-01)	8	1.6782575942e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221693007062    	k                 	1.1350858046e-04	(4.6301445752e+00 1.5759075920e+00 2.1241010213e+00)	5	3.7117369554e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221693007062    	epsilon           	1.5892079793e-03	(8.5838829800e+00 1.0832272970e+00 3.7818882101e-01)	8	1.6780526246e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.22170467043     	k                 	1.0218907367e-04	(4.6301445752e+00 1.5759075920e+00 2.1241010213e+00)	5	3.7101574775e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.22170467043     	epsilon           	7.7593783718e-04	(8.6392917631e+00 1.0527179397e+00 6.4903595715e-01)	8	1.6778413426e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221716338607    	k                 	9.1306453702e-05	(4.6301445752e+00 1.5759075920e+00 2.1241010213e+00)	5	3.7085666713e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221716338607    	epsilon           	6.1941883372e-04	(8.5838829800e+00 1.0832272970e+00 3.7818882101e-01)	8	1.6776178757e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221728006784    	k                 	8.0852427063e-05	(4.6301445752e+00 1.5759075920e+00 2.1241010213e+00)	5	3.7069653200e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221728006784    	epsilon           	1.0280243573e-04	(8.5838829800e+00 1.0832272970e+00 3.7818882101e-01)	8	1.6773989053e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221739679779    	k                 	7.0806175879e-05	(4.6301445752e+00 1.5759075920e+00 2.1241010213e+00)	5	3.7053529794e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221739679779    	epsilon           	2.0075996557e-03	(9.6709031527e+00 9.7911715738e-01 3.7859115009e-01)	8	1.6771899800e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221751352773    	k                 	6.1108573593e-05	(4.6301445752e+00 1.5759075920e+00 2.1241010213e+00)	5	3.7037305887e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221751352773    	epsilon           	1.9607912745e-03	(9.7513413659e+00 1.5810886579e+00 2.3587407497e-02)	8	1.6770126303e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221763025768    	k                 	5.1637062219e-05	(4.6301445752e+00 1.5759075920e+00 2.1241010213e+00)	5	3.7020984634e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221763025768    	epsilon           	1.8862701034e-03	(9.7513413659e+00 1.5810886579e+00 2.3587407497e-02)	8	1.6768696221e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.22177470359     	k                 	4.2329221923e-05	(4.6301445752e+00 1.5759075920e+00 2.1241010213e+00)	5	3.7004562657e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.22177470359     	epsilon           	1.8123860187e-03	(9.7513413659e+00 1.5810886579e+00 2.3587407497e-02)	8	1.6767752170e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221786381412    	k                 	3.3151062206e-05	(4.6301445752e+00 1.5759075920e+00 2.1241010213e+00)	5	3.6988050190e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221786381412    	epsilon           	1.7391549208e-03	(9.7513413659e+00 1.5810886579e+00 2.3587407497e-02)	8	1.6767170305e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.22179806407     	k                 	2.4068784418e-05	(4.6301445752e+00 1.5759075920e+00 2.1241010213e+00)	5	3.6971443958e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.22179806407     	epsilon           	1.6666113900e-03	(9.7513413659e+00 1.5810886579e+00 2.3587407497e-02)	8	1.6766628130e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.22180975157     	k                 	1.5057809280e-05	(4.6301445752e+00 1.5759075920e+00 2.1241010213e+00)	5	3.6954747480e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.22180975157     	epsilon           	1.5947620763e-03	(9.7513413659e+00 1.5810886579e+00 2.3587407497e-02)	8	1.6766073100e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221821439069    	k                 	1.0000000000e-15	(4.8000001907e+00 2.2764489434e+00 2.1749951712e+00)	1	3.6937971070e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221821439069    	epsilon           	9.4721621722e-04	(8.5131143047e+00 1.0819470346e+00 3.7811377604e-01)	8	1.6765727355e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221833131418    	k                 	8.6699838619e-04	(4.1286804237e+00 1.0757642725e+00 2.9324480698e+00)	5	3.6921110969e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221833131418    	epsilon           	2.6842878863e-04	(8.5131143047e+00 1.0819470346e+00 3.7811377604e-01)	8	1.6765505071e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221844823767    	k                 	8.5226924872e-04	(4.1286804237e+00 1.0757642725e+00 2.9324480698e+00)	5	3.6904177069e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221844823767    	epsilon           	1.6101426284e-04	(8.5131143047e+00 1.0819470346e+00 3.7811377604e-01)	8	1.6764966605e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221856520973    	k                 	8.3753085736e-04	(4.1286804237e+00 1.0757642725e+00 2.9324480698e+00)	5	3.6887165082e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221856520973    	epsilon           	2.9698427417e-04	(8.5131143047e+00 1.0819470346e+00 3.7811377604e-01)	8	1.6763903586e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221868223044    	k                 	1.0000000000e-15	(8.4466761658e+00 1.2185355578e+00 0.0000000000e+00)	8	3.6870077562e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221868223044    	epsilon           	1.0981697762e-04	(8.5131143047e+00 1.0819470346e+00 3.7811377604e-01)	8	1.6762332989e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221879929984    	k                 	8.0806161192e-04	(4.1286804237e+00 1.0757642725e+00 2.9324480698e+00)	5	3.6852916981e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221879929984    	epsilon           	1.5919500139e-04	(8.5131143047e+00 1.0819470346e+00 3.7811377604e-01)	8	1.6760032277e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.2218916418      	k                 	7.9335495642e-04	(4.1286804237e+00 1.0757642725e+00 2.9324480698e+00)	5	3.6835685776e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.2218916418      	epsilon           	2.0135623574e-04	(8.5131143047e+00 1.0819470346e+00 3.7811377604e-01)	8	1.6756537125e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221903358498    	k                 	7.7868707315e-04	(4.1286804237e+00 1.0757642725e+00 2.9324480698e+00)	5	3.6818386342e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221903358498    	epsilon           	2.1692559408e-04	(8.5131143047e+00 1.0819470346e+00 3.7811377604e-01)	8	1.6751662626e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221915080084    	k                 	7.6407478294e-04	(4.1286804237e+00 1.0757642725e+00 2.9324480698e+00)	5	3.6801021078e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221915080084    	epsilon           	2.2395529102e-04	(8.5131143047e+00 1.0819470346e+00 3.7811377604e-01)	8	1.6745244654e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221926806564    	k                 	7.4953455646e-04	(4.1286804237e+00 1.0757642725e+00 2.9324480698e+00)	5	3.6783592477e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221926806564    	epsilon           	2.3203935516e-04	(8.5131143047e+00 1.0819470346e+00 3.7811377604e-01)	8	1.6737453466e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221938537944    	k                 	7.3508096475e-04	(4.1286804237e+00 1.0757642725e+00 2.9324480698e+00)	5	3.6766103209e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221938537944    	epsilon           	2.4111577229e-04	(8.5131143047e+00 1.0819470346e+00 3.7811377604e-01)	8	1.6728445005e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221950274231    	k                 	7.2072569978e-04	(4.1286804237e+00 1.0757642725e+00 2.9324480698e+00)	5	3.6748556166e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221950274231    	epsilon           	2.5162819460e-04	(8.5131143047e+00 1.0819470346e+00 3.7811377604e-01)	8	1.6718309863e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221962015431    	k                 	7.0647709695e-04	(4.1286804237e+00 1.0757642725e+00 2.9324480698e+00)	5	3.6730954590e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221962015431    	epsilon           	2.0681092260e-04	(4.6300852606e+00 1.4238583897e+00 1.6759192889e+00)	5	1.6707558356e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.22197375663     	k                 	6.9234607125e-04	(4.1286804237e+00 1.0757642725e+00 2.9324480698e+00)	5	3.6713309503e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.22197375663     	epsilon           	2.7740612207e-04	(8.5131143047e+00 1.0819470346e+00 3.7811377604e-01)	8	1.6696996634e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221985502751    	k                 	1.3600595666e-04	(3.5331290286e+00 5.5279026505e-01 2.6560928753e+00)	5	3.6695617656e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221985502751    	epsilon           	2.9264278964e-04	(8.5131143047e+00 1.0819470346e+00 3.7811377604e-01)	8	1.6687138763e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.221997253798    	k                 	6.6442544208e-04	(4.1286804237e+00 1.0757642725e+00 2.9324480698e+00)	5	3.6677883709e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.221997253798    	epsilon           	3.0924485934e-04	(8.5131143047e+00 1.0819470346e+00 3.7811377604e-01)	8	1.6678130282e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.222009009779    	k                 	4.0094101147e-04	(3.4322235547e+00 1.5284906099e-01 2.6563004627e+00)	5	3.6660112831e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.222009009779    	epsilon           	3.2697430898e-04	(8.5131143047e+00 1.0819470346e+00 3.7811377604e-01)	8	1.6669933762e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.222020770699    	k                 	9.8283702134e-05	(3.4322235547e+00 1.5284906099e-01 2.6563004627e+00)	5	3.6642310751e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.222020770699    	epsilon           	3.4560319262e-04	(8.5131143047e+00 1.0819470346e+00 3.7811377604e-01)	8	1.6662769937e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.222032536565    	k                 	5.8337426297e-04	(8.5464186165e+00 1.0823668799e+00 3.7801449711e-01)	8	3.6624483900e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.222032536565    	epsilon           	3.6494710266e-04	(8.5131143047e+00 1.0819470346e+00 3.7811377604e-01)	8	1.6657068750e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.222044307383    	k                 	3.0368779306e-04	(8.5464186165e+00 1.0823668799e+00 3.7801449711e-01)	8	3.6606639539e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.222044307383    	epsilon           	3.6096646152e-04	(9.7513413659e+00 1.5810886579e+00 2.3587407497e-02)	8	1.6652847909e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.222056083159    	k                 	3.9243208117e-05	(8.5464186165e+00 1.0823668799e+00 3.7801449711e-01)	8	3.6588785810e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.222056083159    	epsilon           	3.1370930144e-04	(9.7513413659e+00 1.5810886579e+00 2.3587407497e-02)	8	1.6650002523e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.2220678639      	k                 	5.8321019776e-04	(4.1286804237e+00 1.0757642725e+00 2.9324480698e+00)	5	3.6570931449e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.2220678639      	epsilon           	2.6849115895e-04	(9.7513413659e+00 1.5810886579e+00 2.3587407497e-02)	8	1.6648074545e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
0.222079649611    	k                 	5.1531487382e-04	(9.7513413659e+00 1.5810886579e+00 2.3587407497e-02)	8	3.6553085886e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.222079649611    	epsilon           	2.2547069479e-04	(9.7513413659e+00 1.5810886579e+00 2.3587407497e-02)	8	1.6646334279e+06	(4.9089439614e+00 1.0766337663e+00 2.6364000950e+00)	5
